Security_Id,Security_Name,Vendor_Id,Vendor_Name,Vendor_Code,Source_Feed_Id,Rating_Type,Exchange_Code,Country,Sector,Rating_Date,Rating_Code,Rating_Score,Rating_Reason,Is_Active,Rating_Year,Rating_Month,Effective_Date
SEC0072,Butler-Newton,30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2022-09-22,AA+,9,Decreased liquidity ratio,False,2022,9,2022-01-01
SEC0021,Jones-Leonard,30,Fitch,FTC,11,Recovery,NYSE,Germany,Healthcare,2022-01-01,BB,3,Improved financial stability,False,2022,1,2022-01-01
SEC0087,Campbell-Mayer,20,S&P,SNP,9,Short Term,BSE,Germany,Finance,2022-08-07,AA-,7,Upgraded due to strong quarterly earnings,True,2022,8,2022-01-01
SEC0075,Foster-Adams,10,Moody'S,MDY,7,Recovery,BSE,Germany,Healthcare,2022-08-31,AA+,9,Improved financial stability,True,2022,8,2022-01-01
SEC0005,"Mcdonald, Mcguire and Wyatt",30,Fitch,FTC,11,Short Term,NSE,Uk,Automotive,2022-01-01,AA-,7,Improved financial stability,False,2022,1,2022-01-01
SEC0083,Curtis PLC,30,Fitch,FTC,11,Short Term,SGX,Uk,Automotive,2024-07-28,CCC,1,Stable outlook maintained,False,2024,7,2022-01-01
SEC0033,Watson-Chang,30,Fitch,FTC,11,Recovery,BSE,Singapore,Technology,2022-01-01,AA-,7,Improved financial stability,False,2022,1,2022-01-01
SEC0071,Rogers-Nunez,20,S&P,SNP,9,Long Term,NSE,Uk,Automotive,2022-01-01,AA,8,Improved financial stability,False,2022,1,2022-01-01
SEC0069,"Peterson, Johnston and Griffin",10,Moody'S,MDY,7,Recovery,LON,Germany,Healthcare,2022-01-01,AA+,9,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0069,"Peterson, Johnston and Griffin",20,S&P,SNP,9,Recovery,LON,Germany,Healthcare,2022-10-01,AAA,10,Improved financial stability,False,2022,10,2022-01-01
SEC0029,"Rice, Perez and Calderon",30,Fitch,FTC,11,Long Term,NSE,India,Technology,2022-01-01,BB,3,Upgraded due to strong quarterly earnings,False,2022,1,2022-01-01
SEC0067,Poole LLC,30,Fitch,FTC,11,Recovery,SGX,Uk,Technology,2022-07-18,AA-,7,Downgraded after debt increase,False,2022,7,2022-01-01
SEC0025,Johnson PLC,20,S&P,SNP,9,Viability,SGX,Usa,Healthcare,2022-06-27,BBB,4,Stable outlook maintained,False,2022,6,2022-01-01
SEC0069,"Peterson, Johnston and Griffin",20,S&P,SNP,9,Recovery,LON,Germany,Healthcare,2024-01-27,A,5,Stable outlook maintained,False,2024,1,2022-01-01
SEC0045,Jones-Leach,20,S&P,SNP,9,Short Term,NSE,India,Energy,2023-01-22,AA+,9,Upgraded due to strong quarterly earnings,False,2023,1,2022-08-10
SEC0045,Jones-Leach,10,Moody'S,MDY,7,Short Term,NSE,India,Energy,2022-01-01,B,2,Decreased liquidity ratio,False,2022,1,2022-01-01
SEC0027,Patterson-Nguyen,20,S&P,SNP,9,Short Term,SGX,Germany,Automotive,2022-01-01,BB,3,Stable outlook maintained,False,2022,1,2022-01-01
SEC0077,"Jones, Gonzalez and Wood",30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2022-08-17,BBB,4,Stable outlook maintained,False,2022,8,2022-01-01
SEC0082,Ballard and Sons,20,S&P,SNP,9,Short Term,LON,Uk,Finance,2022-01-01,BB,3,Improved financial stability,False,2022,1,2022-01-01
